user_id,section_id,project_id,post_date,prompt,post_text,post_score,answer_date,answer_text,answer_score
32160,1,2,2019-02-24,Jquery fancybox inline content display different div's content,<p>Jquery code</p> <pre><code>$( a#inline ).fancybox({ 'type' : 'inline' 'hideOnContentClick': true ,1,2019-02-24,"<p>create 4 different anchor tags and give them a class, </p>

<pre><code>&lt;a id=""inline1""  href=""",1
45135,1,1,2019-02-04,ASP NET MVC: Dynamically adding or removing inputs on the form - unobtrusive validation,<p>Before starting I do have a very particular question and if you want to answer it go straight to ,4,2019-02-07,"<p>Short Answer:</p>

<p>Add this to the partial view:</p>

<pre><code>if (ViewContext.FormContext =",2
26780,3,2,2019-02-28,How to get distinct values from an array of objects in JavaScript?,<p>Assuming I have the following:</p> <pre><code>var array = [ { name : Joe  age :17} { name : Bob  ,40,2019-02-28,"<p>If this were PHP I'd build an array with the keys and take <code>array_keys</code> at the end, bu",117
836,3,1,2019-02-25,Core Data: Updating Data Corresponding to a Key,<p>How can I update data corresponding to any key in Core Data?</p> <p>Thanks</p>,1,2019-02-25,<p>For updating any entry in core data you need first fetch that entry then make object for that ent,1
13483,1,2,2019-02-27,Passing multiple arguments from IronPython to .NET method,<p>I have a class in .NET (C#):</p> <pre><code>public class MyHelper { public object exec( string sc,4,2019-02-28,"<p>The problem here is that ""exec"" is a keyword in Python so you can't use that as your function nam",3
16146,1,3,2019-02-27,Uncaught TypeError: Cannot read property 'local' of undefined in chrome extension,<p>I have written a Chrome extension. I cannot use <code>localStorage.setItem</code> and <code>local,3,2019-02-27,"<p>Make sure that all necessary <a href=""https://developer.chrome.com/extensions/declare_permissions",11
5198,3,3,2019-02-21,CruiseControl.Net Build Exception,<p>Need help with the following exception we got from our build server. I built fine one minute then,0,2019-02-25,"<p>I had to revert the git to a previous working revision, and it built. Remade that change and push",1
35902,3,3,2019-02-05,In the following SAS statement what do the parameters noobs and label stand for?,<p>In the following SAS statement what do the parameters noobs and label stand for?</p> <pre><code>p,2,2019-02-05,"<p>per <a href=""http://support.sas.com/documentation/cdl/en/proc/61895/HTML/default/viewer.htm#a0022",6
31126,1,1,2019-02-04,Code::Blocks does not print console text without std::endl,<p>I'm using <strong><em>Code::Blocks 15.12</em></strong> and my compiler is <strong><em>GNU GCC</em,0,2019-02-04,"<p>I suspect it's because Code::Blocks issues a <code>std::system(""pause"")</code> command in Windows",2
28880,2,1,2019-02-19,Logarithmic calculation in Objective-C,<p>I am building a game using Sprite Kit and I want to gradually increase the difficulty (starting a,-1,2019-02-19,"<p>Objective C is a superset of the C language, therefore you can use ""math.h"". </p>

<p>The functio",1
43116,3,2,2019-02-18,Operation on each row from select query,<p>How execute additional query (UPDATE) on each row from SELECT? I have to get amount from each row,0,2019-02-19,<p>The general principle is to use <code>UPDATE ... FROM</code> over a subquery. Your example is too,0
45208,2,2,2019-02-12,Parent and Child Window Communication in Qt - Child Window opens twice,<p>I have two windows one parent and one child. In parent window I have a Next button which onClick(,1,2019-02-12,"<p>I solved it, here was the problem:</p>

<p>In designer header file i.e., in ui_mainwindow.h, I ha",2
49672,2,1,2019-02-02,I can connect to DB through Sequel Pro but not through command line,<p>I can connect to my db with Sequel Pro just fine but I can't through the command line. I've follo,2,2019-02-04,<p>That instruction from the Sequel Pro docs isn't quite the whole story; it's just telling you how ,7
19036,1,3,2019-02-10,How to set value to a field in mongodb without using the field in view form,<p>I want to set a value to Status property without using it in the view form</p> <p>Here is the mod,0,2019-02-10,"<p>Are you referring to the 'Status' property?
You should set this in the controller or if you are u",1
4922,1,2,2019-02-08,Django: add a list filter option to filter related models under parent model,<p>I would like to request assistance in this matter</p> <p>I have the following models:</p> <pre><c,1,2019-02-08,"<p>I have found what I am looking for <a href=""https://stackoverflow.com/questions/20149337/filterin",0
8941,1,2,2019-02-23,ExtJs: Programly select rows of a GridPanel in an inactive tab not working?,<p>Basicly I have a window contains two tabs the second tab is a GridPanel and is initially inactive,0,2019-02-23,"<p>This is because your tabpanel will not render any components that are not visible (i.e., any comp",2
11880,3,2,2019-02-24,creating submenu on hover and make it topmost,<p>I'm using jquery to create a submenu on hover.</p> <p>here's what it looks like :</p> <pre><code>,0,2019-02-24,"<p>I've restructured your HTML a little to make things simpler. Also, it's better to use event liste",0
8072,3,1,2019-02-23,deleting collapsed code section in Eclipse,<p>Collapsing code sections is nice. But everytime I select the collapsed part in the editor and cut,0,2019-02-23,<p>When your cursor is inside the element you can use <code>Select Enclosing Element</code> <kbd>Shi,0
17506,3,2,2019-02-06,Problem with rake db:migrate -,<p>I am unable to setup my MySQL DB for Ruby on Rails. After setting up the DB and making sure the c,2,2019-02-06,<p>One way to test this would be to connect to mysql on the command line from the machine where rail,2
20012,3,1,2019-02-20,Breadcrumb microdata help,<p>I'm trying to help Google generate appropriate breadcrumb details for my website. I am currently ,3,2019-02-23,"<p>What I did was to add a new column, in which numbers could be entered as format: 1,3,4. Then, I r",0
25379,2,2,2019-02-25,Make session valid with all subdomains,<p>How can I make a valid Auth session with all subdomains including www.example.com and <a href= ht,0,2019-02-25,"<p>I'm not at my computer at the moment, but you might be able to override the session domain by add",0
36460,1,1,2019-02-23,Why does the image disappear when using Bootstrap media object in a presenter?,<p>In Rails 3.2 app I have a index view that is built around Twitter Bootstrap's media object compon,0,2019-05-28,"<p>In hindsight the answer to this is obvious, but it stumped me for a long time so adding an answer",0
43964,3,1,2019-02-14,Rollback is not happening at all...why?,<p>I have the below</p> <pre><code>Declare @tbl Table(Id int identity SomeCol varchar(10) not null) ,2,2019-02-14,<p>Table variables don't get rolled back. Try using a <code>#temporary</code> table instead and your,2
31976,1,1,2019-02-01,How to add translation with locales?,<p>In config/locales/en.yml I have the following line:</p> <pre><code>en: hello: Hello world home: H,0,2019-02-01,"<p>Your locale should look like this:</p>

<pre><code>en:
  spree:
    hello: ""Hello world""
    home",4
32905,2,1,2019-02-04,Magento. How to reset Checkout Quote reserved Id?,<p>Due to an integration with an external system during the checkout I need to reset &amp; provide a,1,2019-02-04,"<p>As <a href=""https://stackoverflow.com/users/320733/zyava"">Zyava</a> has suggested, just doing <co",4
13128,1,2,2019-02-24,List all the leaderboards in Google play game services,<p>In the documentation the code snippet to display leaderboard is</p> <pre><code>startActivityForRe,8,2019-02-24,"<p>If you want to use the default UI, you can use this:</p>

<pre><code>startActivityForResult(Games",20
38443,2,2,2019-02-24,Haskell: Expected Laziness Why is this Evaluated?,<p>I have a function <code>sideH</code> which runs the risk of <code>Prelude.head []</code>. Hence I,2,2019-02-24,"<p>The answer to this question (asked in the comments) doesn't fit in a comment: ""I am not sure how ",3
21686,3,1,2019-02-05,jQuery submit doesn't handle success,<p>I've gone through all of the solutions I could find on Stack Overflow and Google but none of them,1,2019-02-05,"<p>Remove the semi-colon after the <code>success</code> function declaration:</p>

<pre><code>succes",2
6532,3,1,2019-02-15,ASP.NET MVC 3 Jquery Modal Popup - Display Loading Icon,<p>Folks</p> <p>I have ASP.NET MVC 3 Application and I have the following JQuery script below to sho,3,2019-02-15,<p>Set the initial HTML of the modal dialog to be what you want to show until the ajax request compl,1
4693,2,3,2019-02-04,Mapping a a column of data frame to Another existing data frame DataFrame,<p>I have a date frame named as - 'DictSeasonCode' which has 2 columns - 'progcode' &amp; 'Season' a,-2,2019-02-04,"<p>Using Pandas database style <a href=""http://pandas.pydata.org/pandas-docs/stable/merging.html#dat",0
17997,3,2,2019-02-17,How to select from a collection?,<p>For exemple I run this query :</p> <pre><code>select classes from metadata:schema </code></pre> <,1,2019-02-17,"<p>You can also use <code>unwind</code>, e.g.:</p>

<pre><code>select classes from metadata:schema u",2
25751,3,2,2019-02-23,Edit headlines (header level) FLUID Powered TYPO3 fluidcontent_core instead of CSS_Styled_Content,<p>How can I edit my Header info fluidcontent_core Extension. I use it instead of the 'normal' CSS_S,0,2019-02-24,"<p>the templates of content_core are all in the Private dir of the ext. itself.
If you take a look a",2
48020,3,2,2019-02-24,Can I tell gcc/ld to exclude unused modules?,<p>I would like to know if I can tell gcc/ld to omit unused modules from being put into the output f,1,2019-02-24,"<p>I don't know if it's possible on AVR, but you could ask GCC to put each symbols in its own sectio",3
42046,2,1,2019-02-24,Precedence when HTML form element attributes and properties conflict,<p>I notice a discrepancy in behavior between browsers and different types of form elements when for,2,2019-02-24,"<p>Take at look at <a href=""http://jsfiddle.net/Ldf2s/9/"" rel=""nofollow"">http://jsfiddle.net/Ldf2s/9",3
37604,2,3,2019-02-15,DBUtils QueryRunner instantiation,<p>I have a webservice that instantiates a single <a href= http://commons.apache.org/dbutils/apidocs,1,2019-01-19,<p>QueryRunner is a thread safe class because it is stateless so you can use a single instance in a ,5
39813,3,2,2019-02-13,Having Trouble with an odd/even script,<p>I'm trying to make a script that outputs user names based on weather they are assigned an odd or ,0,2019-02-13,"<p>Hope this helps</p>

<pre><code>if ( $row2['commentid'] % 2 ==0 )
{ 
echo $row2['name'];
echo ""&l",0
7443,1,3,2019-02-18,file reader doesn't get me the same string back,<p>I have a basic read from a .txt file but I can't figure it out why the string is different ?!</p>,0,2019-02-18,"<p>You should use <code>readLine</code> method  to avoid the line breaks, see 
<a href=""http://docs.",0
11756,2,2,2019-02-06,how to get text via backticks or system in Perl,<p>I want to call a EXE file in Perl which performs some action</p> <p>I tried calling the exe file ,1,2019-02-06,<p>The application might not print its output to <code>STDOUT</code> but <code>STDERR</code> instead,5
38997,3,3,2019-02-09,Is Entity Framework good for bigger Database?,<p>I used Entity framework with a database having around 50 tables and it worked just fine.</p> <p>B,8,2019-02-09,"<p>@Will is correct that the limitation you're seeing is in the designer, but it's not the only one,",6
23389,3,2,2019-02-25,Multi direction slider,<p>I have set up a slider so that each time the next button is clicked the image will slide in from ,1,2019-02-25,"<pre><code>if (slideType =='') slideType='up';
else slideType = 'right';
</code></pre>

<p>The logic",2
3286,2,1,2019-02-23,How to create a task for app engine task queue in Go?,<p>Google's docs omit the most important aspect: How a Task is created. Can anybody complete the sam,0,2019-02-24,"<p>The <a href=""https://developers.google.com/appengine/docs/go/taskqueue/reference#Task"" rel=""nofol",1
41731,1,3,2019-02-19,Hide or Show an image with Angular js if logged on User belongs to a particular group,<p>I am using SharePoint 2010. If the logged user belongs to Approvers group I would like to show th,0,2019-02-19,"<p>You have to use ng-model for binding to work.</p>

<p>In your js replace</p>

<pre><code>document",0
